osm_id	lat	lon	strasse	PLZ_Ort	Lage
88616428	49.15957650000000001	9.19720530000000025	Elbinger Straße 5	 74078 Heilbronn	M
88616429	49.15946509999999847	9.20182939999999938	Elbinger Straße 51	 74078 Heilbronn	G
88616430	49.15936090000000291	9.19745499999999971	Elbinger Straße 5	 74078 Heilbronn	M
88616431	49.15946149999999903	9.19943319999999964	Elbinger Straße 25	 74078 Heilbronn	G
88616432	49.15887829999999781	9.20055089999999964	Elbinger Straße 32	 74078 Heilbronn	G
88616433	49.15862260000000106	9.20080929999999952	Weinbergstraße 11	 74078 Heilbronn	M
88616434	49.1588107999999977	9.19982800000000012	In der Steig 30	 74078 Heilbronn	M
88616435	49.1588714999999965	9.20086970000000015	Elbinger Straße 40	 74078 Heilbronn	G
88616436	49.15959769999999907	9.20047240000000066	Elbinger Straße 37	 74078 Heilbronn	G
88616437	49.15960619999999892	9.19984479999999927	Elbinger Straße 31	 74078 Heilbronn	G
88616438	49.15856740000000258	9.20217060000000053	Rainlesstraße 34	 74078 Heilbronn	M
88616440	49.15940410000000327	9.19790640000000081	Elbinger Straße 11	 74078 Heilbronn	M
88616441	49.15887949999999762	9.20078320000000005	Elbinger Straße 40	 74078 Heilbronn	G
88616442	49.15957860000000323	9.20078280000000071	Elbinger Straße 39	 74078 Heilbronn	G
88616443	49.15962689999999924	9.19957660000000033	Elbinger Straße 29	 74078 Heilbronn	G
88616444	49.15968089999999791	9.19997550000000075	Elbinger Straße 33	 74078 Heilbronn	G
88620493	49.15692359999999894	9.19971750000000021	In der Steig 16	 74078 Heilbronn	M
88620495	49.15825269999999847	9.20089759999999934	Weinbergstraße 14	 74078 Heilbronn	M
88620496	49.15792379999999895	9.19949940000000055	In der Steig 27	 74078 Heilbronn	M
88620499	49.15839210000000037	9.20138129999999954	Weinbergstraße 18	 74078 Heilbronn	M
88620501	49.15808150000000154	9.20024010000000025	Scheidemannstraße 4	 74078 Heilbronn	M
88620502	49.15746610000000061	9.2007677999999995	Akazienweg 7	 74078 Heilbronn	M
88620503	49.15711199999999792	9.19983279999999937	In der Steig 18	 74078 Heilbronn	M
88620506	49.15867380000000253	9.20128320000000066	Weinbergstraße 17	 74078 Heilbronn	M
88620508	49.15842609999999979	9.19958959999999948	Marienburger Straße 92	 74078 Heilbronn	G
88620509	49.15700069999999755	9.20005680000000048	Im Fleischbeil 14	 74078 Heilbronn	M
88620511	49.15800269999999728	9.20120140000000042	Scheidemannstraße 16	 74078 Heilbronn	M
88620512	49.15797839999999752	9.20089420000000047	Scheidemannstraße 12	 74078 Heilbronn	M
88620513	49.15858099999999808	9.1995635999999994	Marienburger Straße 94	 74078 Heilbronn	G
88620517	49.15830789999999695	9.19877860000000069	Allensteiner Weg 44	 74078 Heilbronn	G
88620519	49.15671749999999918	9.19768670000000022	Im Fleischbeil 27	 74078 Heilbronn	M
88620522	49.15646420000000205	9.19758230000000054	Im Fleischbeil 29	 74078 Heilbronn	M
88620524	49.15847169999999977	9.20161500000000032	Weinbergstraße 20	 74078 Heilbronn	M
88620525	49.15791109999999975	9.20046199999999992	Scheidemannstraße 8	 74078 Heilbronn	M
88620528	49.15883730000000185	9.20054080000000063	Weinbergstraße 9	 74078 Heilbronn	M
88620530	49.15765580000000057	9.20111179999999962	Akazienweg 12	 74078 Heilbronn	M
88620533	49.15800720000000013	9.20004519999999992	Scheidemannstraße 2	 74078 Heilbronn	M
88620535	49.15707369999999798	9.20065770000000072	Akazienweg 1	 74078 Heilbronn	M
